register_id,name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
?99400602462,"Zona de Càrrega i Descàrrega * C Villarroel, 245",363809,C Villarroel,245,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,428794.933,4582599.988,41.39178177,2.148284696
?99400602465,"Zona de Càrrega i Descàrrega * C Aribau, 160",23403,C Aribau,160,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429287.0702,4582670.668,41.39246178,2.154162497
?99400602471,"Zona de Càrrega i Descàrrega * C Enric Granados, 74",110304,C Enric Granados,74,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,,,,,,429477.4343,4582667.791,41.39245258,2.156439648
?99400602074,"Zona de Càrrega i Descàrrega * C Sepúlveda, 60",323203,C Sepúlveda,60,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,,,,,429365.2148,4581021.237,41.37761279,2.155289427
?75990083429,Aparcament Josefina Tuozzo in Tallo,196900,C Marià Cubí,29,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,428966.4571,4583351.313,41.39856384,2.150248024
?99400602472,"Zona de Càrrega i Descàrrega * C Balmes, 108",32700,C Balmes,108,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,TRUE,,,,,,429664.7405,4582669.22,41.39248185,2.158679725
?99400602078,"Zona de Càrrega i Descàrrega * C Floridablanca, 51",127704,C Floridablanca,51,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,,,,,429554.2979,4581057.656,41.37795738,2.157546176
?99400600899,"Zona de Càrrega i Descàrrega * C Ca l'Alegre de Dalt, 15",7906,C Ca l'Alegre de Dalt,15,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,,,,,,430014.9248,4584344.135,41.40759777,2.162674431
?99400602079,"Zona de Càrrega i Descàrrega * C Entença, 30",110803,C Entença,30,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,,,,,429289.7225,4580946.397,41.3769321,2.154395452
?99400600900,"Zona de Càrrega i Descàrrega * C Bac de Roda, 161",30409,C Bac de Roda,161,72,Sant Martí de Provençals,10,Sant Martí,8018,BARCELONA,TRUE,,,,,,432932.5033,4584843.152,41.412341,2.197522681
?99400602090,"Zona de Càrrega i Descàrrega * C Manso, 62",192502,C Manso,62,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,,,,,429931.2653,4581016.054,41.3776156,2.16205864
?99400600905,"Zona de Càrrega i Descàrrega * C Comte Borrell, 298",87009,C Comte Borrell,298,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,,,,,,428621.8147,4582392.203,41.38989499,2.146238658
?99400602091,"Zona de Càrrega i Descàrrega * C Floridablanca, 69",127704,C Floridablanca,69,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,,,,,,429631.3152,4581132.316,41.37863656,2.158458455
?99400600907,"Zona de Càrrega i Descàrrega * C Aragó, 376",18505,C Aragó,376,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,,,,,,430837.73,4583259.279,41.39789805,2.172641716
?99400602093,"Zona de Càrrega i Descàrrega * C Sant Fructuós, 25",301608,C Sant Fructuós,25,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,,,,,428681.4865,4580375.583,41.3717373,2.147189653
?99400600908,"Zona de Càrrega i Descàrrega * C Comte de Salvatierra, 5",87304,C Comte de Salvatierra,5,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006,BARCELONA,TRUE,,,,,,429300.473,4583102.007,41.39634787,2.154272441
?99400602095,"Zona de Càrrega i Descàrrega * C Mina de la Ciutat, 27",212304,C Mina de la Ciutat,27,50,les Roquetes,8,Nou Barris,8042,BARCELONA,TRUE,,,,,,431001.7663,4588745.373,41.44732341,2.173977859
?99400600913,"Zona de Càrrega i Descàrrega * C Enric Bargés, 16",110100,C Enric Bargés,16,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428096.558,4581473.716,41.38157574,2.140065696
?99400600918,"Zona de Càrrega i Descàrrega * C Blasco de Garay, 14",43207,C Blasco de Garay,14,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,,,,,430004.6736,4580618.276,41.37403932,2.162982363
?99400601518,"Zona de Càrrega i Descàrrega * C Gran de la Sagrera, 116",292507,C Gran de la Sagrera,116,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432408.9031,4586173.5,41.42427916,2.191109623
?99400601519,"Zona de Càrrega i Descàrrega * C Hondures, 60",156509,C Hondures,60,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432164.0916,4585843.551,41.42128677,2.188217158
?99400601521,"Zona de Càrrega i Descàrrega * C Felip II, 80",121402,C Felip II,80,61,la Sagrera,9,Sant Andreu,8027,BARCELONA,TRUE,,,,,,432108.5851,4585702.807,41.42001445,2.187568784
?99400602251,"Zona de Càrrega i Descàrrega * C Verdi, 239",356803,C Verdi,239,30,la Salut,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429058.784,4584582.111,41.40965731,2.151208132
?99400602260,"Zona de Càrrega i Descàrrega * C Muntaner, 134",223606,C Muntaner,134,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429359.5645,4582404.676,41.39007245,2.155060575
?99400602266,"Zona de Càrrega i Descàrrega * C Enric Granados, 19",110304,C Enric Granados,19,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,,,,,,429906.9782,4582192.843,41.38821243,2.161632098
?75990129849,Aparcament Núñez y Navarro València - 3,350308,C València,511,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431503.6333,4584125.088,41.40575312,2.180508878
?99400602268,"Zona de Càrrega i Descàrrega * C Còrsega, 120",90502,C Còrsega,120,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,,,,,,428692.3021,4582089.705,41.38717675,2.147117283
?99400601890,"Zona de Càrrega i Descàrrega * Rier Blanca, 123",282252,Rier Blanca,123,17,Sants - Badal,3,Sants-Montjuïc,8028,BARCELONA,TRUE,,,,,,427062.5323,4580353.982,41.37139766,2.127835297
?99400601896,"Zona de Càrrega i Descàrrega * C Mineria, 74",212406,C Mineria,74,14,la Font de la Guatlla,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,,,,,428119.3341,4579968.52,41.36802102,2.140516543
?75990051993,Aparcament Escorial,112004,C Escorial,100,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,429838.2995,4584426.458,41.40832382,2.160551898
?99400602698,"Zona de Càrrega i Descàrrega * C Viladomat, 144",361406,C Viladomat,144,9,la Nova Esquerra de l'Eixample,2,Eixample,8015,BARCELONA,TRUE,,,,,,429255.7137,4581554.63,41.38240726,2.153917793
?99400602703,"Zona de Càrrega i Descàrrega * Rda Guinardó, 235",152905,Rda Guinardó,235,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,TRUE,,,,,,431247.3884,4585994.362,41.42256716,2.177231032
?99400602707,"Zona de Càrrega i Descàrrega * C Comte d'Urgell, 202",349706,C Comte d'Urgell,202,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,428999.7031,4582202.278,41.38821784,2.150780401
?99400602719,"Zona de Càrrega i Descàrrega * Av Sarrià, 15",320704,Av Sarrià,15,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,TRUE,,,,,,428678.4141,4582394.034,41.3899165,2.146915362
?75990063447,Aparcament SABA Travessera de Gràcia 17*21,344101,Trav Gràcia,17,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,428651.9103,4582887.333,41.3943571,2.146540268
?75990063447,Aparcament SABA Travessera de Gràcia 17*21,344101,Trav Gràcia,17,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021,BARCELONA,TRUE,63736072,Aparcament amb places per bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Aparcament amb places per bicicletes,651,6.5103E+13,428651.9103,4582887.333,41.3943571,2.146540268
?75990058301,Línies Marítimes Acciona Trasmediterrània,545497,Moll Sant Bertran,1,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8039,BARCELONA,TRUE,,,,,,430418.8199,4578987.401,41.35938642,2.168121427
?99400601526,"Zona de Càrrega i Descàrrega * C Freser, 92",134801,C Freser,92,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,,,,,,431533.0689,4584857.505,41.41235227,2.180778143
?99400601531,"Zona de Càrrega i Descàrrega * C València, 570",350308,C València,570,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026,BARCELONA,TRUE,,,,,,431766.9087,4584346.179,41.40776681,2.183633473
?99400601532,"Zona de Càrrega i Descàrrega * C Dos de Maig, 208",105304,C Dos de Maig,208,65,el Clot,10,Sant Martí,8013,BARCELONA,TRUE,,,,,,431762.0738,4584153.884,41.40603445,2.183597313
?75990058411,Aparcament Garcilaso,140407,C Garcilaso,134,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,431777.8263,4586069.879,41.42329253,2.183569691
?75990041394,Aparcament Núñez y Navarro Borrell,87009,C Comte Borrell,28,10,Sant Antoni,2,Eixample,8015,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,430072.4929,4580911.566,41.37668679,2.163759442
?99400602676,"Zona de Càrrega i Descàrrega * C Almogàvers, 4",11200,C Almogàvers,4,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,,,,,,431663.4151,4582532.849,41.3914259,2.182600034
?99400602679,"Zona de Càrrega i Descàrrega * C Llull, 10",186703,C Llull,10,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,,,,,,432226.3666,4582530.607,41.39145335,2.189333313
?99400602685,"Zona de Càrrega i Descàrrega * C República Dominicana, 25",701371,C República Dominicana,25,59,el Bon Pastor,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,432924.2498,4587923.383,41.44008298,2.197082214
?99400602696,"Zona de Càrrega i Descàrrega * C Energia, 18",109906,C Energia,18,13,la Marina de Port,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,,,,,427750.1029,4578933.687,41.35866759,2.136225361
?99400601697,"Zona de Càrrega i Descàrrega * C Benet Mateu, 52",38900,C Benet Mateu,52,23,Sarrià,5,Sarrià-Sant Gervasi,8034,BARCELONA,TRUE,,,,,,426932.073,4582912.472,41.3944291,2.125966959
?99400601699,"Zona de Càrrega i Descàrrega * C Loreto, 13",180900,C Loreto,13,19,les Corts,4,Les Corts,8029,BARCELONA,TRUE,,,,,,428254.7153,4582317.179,41.38918661,2.141857104
?99400601701,"Zona de Càrrega i Descàrrega * Av Sant Ramon Nonat, 5",310507,Av Sant Ramon Nonat,5,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,,,,,,426147.2871,4580948.183,41.37666592,2.116819915
?99400601715,"Zona de Càrrega i Descàrrega * C Borges Blanques, 2",46307,C Borges Blanques,2,52,la Prosperitat,8,Nou Barris,8016,BARCELONA,TRUE,,,,,,431476.3867,4588383.872,41.44410816,2.179700295
?99400601716,"Zona de Càrrega i Descàrrega * Ctra Bordeta, 57",45803,Ctra Bordeta,57,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428338.1989,4580501.359,41.37283963,2.14307027
?99400601718,"Zona de Càrrega i Descàrrega * C Can Bruixa, 30",58554,C Can Bruixa,30,19,les Corts,4,Les Corts,8014,BARCELONA,TRUE,,,,,,427504.1817,4581778.438,41.38426709,2.132945447
?99400602901,"Zona de Càrrega i Descàrrega * C Astúries, 29",27302,C Astúries,29,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,,,,,429297.8768,4583866.05,41.40322909,2.154152162
?99400602903,"Zona de Càrrega i Descàrrega * C Olzinelles, 20",235208,C Olzinelles,20,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,427785.7242,4580554.931,41.37327275,2.13645813
?99400602912,"Zona de Càrrega i Descàrrega * C Providència, 60",268105,C Providència,60,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429576.703,4584275.403,41.40694046,2.157439936
?99400602914,"Zona de Càrrega i Descàrrega * Trav Gràcia, 199",344101,Trav Gràcia,199,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,,,,,429785.3811,4583798.304,41.40266165,2.159991695
?99400602304,"Zona de Càrrega i Descàrrega * C Escoles Pies, 59",113007,C Escoles Pies,59,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017,BARCELONA,TRUE,,,,,,427379.1605,4583540.237,41.40012361,2.131239103
?99400602318,"Zona de Càrrega i Descàrrega * C València, 472",350308,C València,472,6,la Sagrada Família,2,Eixample,8013,BARCELONA,TRUE,,,,,,431294.7894,4583886.483,41.40358626,2.178037598
?99400597462,"Punt d'Ancoratge de Bicicletes * Pl Pedró, 12",240106,Pl Pedró,12,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430271.4129,4581230.81,41.37957939,2.166101292
?99400597463,"Punt d'Ancoratge de Bicicletes * Pl Pedró, 7",240106,Pl Pedró,7,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430274.2629,4581222.501,41.3795048,2.166136328
?99400597472,"Punt d'Ancoratge de Bicicletes * C Clot, 201",81603,C Clot,201,63,Navas,9,Sant Andreu,8027,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432406.0513,4585280.303,41.41623417,2.191175325
?99400597473,"Punt d'Ancoratge de Bicicletes * C Ausiàs Marc, 132",28305,C Ausiàs Marc,132,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431723.8444,4583149.045,41.39698093,2.183253309
?99400597474,"Punt d'Ancoratge de Bicicletes * C Sardenya, 181",76807,C Sardenya,181,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431490.2066,4583255.963,41.39792404,2.180446617
?99400597475,"Punt d'Ancoratge de Bicicletes * C Selva de Mar, 43",322608,C Selva de Mar,43,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,433917.6788,4584400.998,41.40844024,2.209357725
?75990016244,Aparcament Aramunt,18505,C Aragó,208,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,63734068,Aparcaments,Planol BCN >> Transports i serveis relacionats >> Aparcaments >> Aparcaments,651,6.5103E+13,429698.4083,4582123.125,41.38756631,2.159145785
?99400597797,"Punt d'Ancoratge de Bicicletes * C Wellington, 3",368008,C Wellington,3,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431998.8938,4582568.594,41.39177629,2.186608421
?99400597801,"Punt d'Ancoratge de Bicicletes * C Ramon Trias Fargas, 17",132908,C Ramon Trias Fargas,17,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,432571.9044,4582142.598,41.38798769,2.193509222
?99400598135,"Punt d'Ancoratge de Bicicletes * C Provença, 356",268003,C Provença,356,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430441.3058,4583440.282,41.39949408,2.167879149
?99400598137,"Punt d'Ancoratge de Bicicletes * C Mallorca, 331",191204,C Mallorca,331,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430480.5754,4583307.257,41.39829937,2.168364153
?99400598139,"Punt d'Ancoratge de Bicicletes * C València, 352",350308,C València,352,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430590.6164,4583202.581,41.3973661,2.1696924
?99400598141,"Punt d'Ancoratge de Bicicletes * C Consell de Cent, 454",89004,C Consell de Cent,454,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431148.4539,4583378.668,41.39900002,2.176344826
?99400601733,"Zona de Càrrega i Descàrrega * Pg Valldaura, 274",351901,Pg Valldaura,274,45,Porta,8,Nou Barris,8016,BARCELONA,TRUE,,,,,,431584.3198,4587847.143,41.43928325,2.181053022
?99400598143,"Punt d'Ancoratge de Bicicletes * C Consell de Cent, 443",89004,C Consell de Cent,443,7,la Dreta de l'Eixample,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431000.7504,4583253.936,41.39786393,2.174592273
?99400601902,"Zona de Càrrega i Descàrrega * C Alcalá de Guadaira, 21",6302,C Alcalá de Guadaira,21,72,Sant Martí de Provençals,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,432787.5786,4585455.586,41.4178449,2.195720745
?99400598144,"Punt d'Ancoratge de Bicicletes * Av Diagonal, 9995",144601,Av Diagonal,9995,7,la Dreta de l'Eixample,2,Eixample,8013,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430783.8705,4583438.371,41.39950644,2.171977009
?99400601910,"Zona de Càrrega i Descàrrega * C Puigcerdà, 280",270107,C Puigcerdà,280,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433255.137,4585949.127,41.42232904,2.201260665
?99400598145,"Punt d'Ancoratge de Bicicletes * C València, 263",350308,C València,263,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430176.3755,4582820.246,41.39388667,2.164781646
?99400601915,"Zona de Càrrega i Descàrrega * C Valladolid, 43",351300,C Valladolid,43,18,Sants,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,427878.7722,4581115.061,41.37832597,2.137504036
?99400598148,"Punt d'Ancoratge de Bicicletes * C Roger de Llúria, 58",176801,C Roger de Llúria,58,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430529.4131,4582728.559,41.39309145,2.169014712
?99400601918,"Zona de Càrrega i Descàrrega * C París, 180",245802,C París,180,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,429193.7261,4582768.661,41.39333615,2.153034615
?99400598152,"Punt d'Ancoratge de Bicicletes * C Consell de Cent, 356",89004,C Consell de Cent,356,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430585.2575,4582822.977,41.39394666,2.169671816
?99400598158,"Punt d'Ancoratge de Bicicletes * C Vilardell, 32",362602,C Vilardell,32,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,428377.4374,4580691.671,41.37455719,2.143516949
?99400602854,"Zona de Càrrega i Descàrrega * C Muntaner, 212",223606,C Muntaner,212,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036,BARCELONA,TRUE,,,,,,428985.6161,4582788.408,41.39349565,2.150543207
?99400602858,"Zona de Càrrega i Descàrrega * C Ricart, 4",281806,C Ricart,4,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,,,,,429619.9754,4580666.947,41.37444413,2.158376891
?99400602860,"Zona de Càrrega i Descàrrega * C Rambla, 66",34308,C Rambla,66,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,TRUE,,,,,,430933.7744,4581328.7,41.38051818,2.174010662
?99400602861,"Zona de Càrrega i Descàrrega * C Unió, 3",348907,C Unió,3,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,,,,,430909.2927,4581258.124,41.37988042,2.173725951
?99400602862,"Zona de Càrrega i Descàrrega * Ctra Bordeta, 57",45803,Ctra Bordeta,57,15,Hostafrancs,3,Sants-Montjuïc,8014,BARCELONA,TRUE,,,,,,428335.9999,4580500.323,41.3728301,2.1430441
?99400602865,"Zona de Càrrega i Descàrrega * C Torrent de les Flors, 113",340406,C Torrent de les Flors,113,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,TRUE,,,,,,429619.5126,4584451.629,41.4085314,2.157931571
?99400602866,"Zona de Càrrega i Descàrrega * C Caracas, 27",63850,C Caracas,27,59,el Bon Pastor,9,Sant Andreu,8030,BARCELONA,TRUE,,,,,,433393.4332,4588240.283,41.44297625,2.202663024
?99400602867,"Zona de Càrrega i Descàrrega * C Perú, 187",253902,C Perú,187,71,Provençals del Poblenou,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433152.6682,4584766.983,41.4116733,2.200165171
?99400602869,"Zona de Càrrega i Descàrrega * C Joan Güell, 215",172403,C Joan Güell,215,19,les Corts,4,Les Corts,8028,BARCELONA,TRUE,,,,,,427149.0161,4582141.283,41.387503,2.128654484
?99400602874,"Zona de Càrrega i Descàrrega * C Comte d'Urgell, 110",349706,C Comte d'Urgell,110,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,BARCELONA,TRUE,,,,,,429448.7518,4581743.572,41.38412595,2.156204235
?99400597291,"Punt d'Ancoratge de Bicicletes * Pg Gràcia, 47",148307,Pg Gràcia,47,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430158.0357,4582624.098,41.39211844,2.164584911
?99400597293,"Punt d'Ancoratge de Bicicletes * G.V. Corts Catalanes, 669",169409,G.V. Corts Catalanes,669,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,430983.4406,4582855.679,41.39427548,2.174430617
?99400203026,Estació de Bicing 316 *Cantàbria - Passatge de la Ferradura,60807,C Cantàbria,55,73,la Verneda i la Pau,10,Sant Martí,8020,BARCELONA,TRUE,,,,,,433005.2804,4585958.304,41.4223909,2.198269882
?99400597297,"Punt d'Ancoratge de Bicicletes * Pl Tetuan, 32",335100,Pl Tetuan,32,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431117.3143,4582994.197,41.39553454,2.176016086
?99400203034,Estació de Bicing 142 *Sancho de Ávila - Badajoz,311703,C Sancho de Ávila,104,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,TRUE,,,,,,432501.2738,4583534.319,41.40051662,2.192509387
?99400597298,"Punt d'Ancoratge de Bicicletes * Pl Tetuan, 8",335100,Pl Tetuan,8,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,TRUE,63736069,Punts d'ancoratge de bicicletes,Planol BCN >> Transports i serveis relacionats >> Bicis >> Punts d'ancoratge de bicicletes,651,6.5103E+13,431054.786,4582858.475,41.39430678,2.175283639
