Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2024,20118,9,5,diumenge,209
2024,20118,10,1,dilluns,310
2024,20118,10,2,laborables,343
2024,20118,10,3,divendres,351
2024,20118,10,4,dissabte,233
2024,20118,10,5,diumenge,211
2024,20118,11,1,dilluns,292
2024,20118,11,2,laborables,366
2024,20118,11,3,divendres,366
2024,20118,11,4,dissabte,249
2024,20118,11,5,diumenge,222
2024,20118,12,1,dilluns,298
2024,20118,12,2,laborables,319
2024,20118,12,3,divendres,315
2024,20118,12,4,dissabte,231
2024,20118,12,5,diumenge,187
2024,20119,1,1,dilluns,1188
2024,20119,1,2,laborables,1139
2024,20119,1,3,divendres,973
2024,20119,1,4,dissabte,932
2024,20119,1,5,diumenge,571
2024,20119,2,1,dilluns,1253
2024,20119,2,2,laborables,1407
2024,20119,2,3,divendres,1291
2024,20119,2,4,dissabte,916
2024,20119,2,5,diumenge,786
2024,20119,3,1,dilluns,1158
2024,20119,3,2,laborables,1355
2024,20119,3,3,divendres,1407
2024,20119,3,4,dissabte,839
2024,20119,3,5,diumenge,698
2024,20119,4,1,dilluns,926
2024,20119,4,2,laborables,1381
2024,20119,4,3,divendres,1377
2024,20119,4,4,dissabte,907
2024,20119,4,5,diumenge,736
2024,20119,5,1,dilluns,1284
2024,20119,5,2,laborables,1380
2024,20119,5,3,divendres,1382
2024,20119,5,4,dissabte,929
2024,20119,5,5,diumenge,800
2024,20119,6,1,dilluns,1276
2024,20119,6,2,laborables,1349
2024,20119,6,3,divendres,1395
2024,20119,6,4,dissabte,958
2024,20119,6,5,diumenge,749
2024,20119,7,1,dilluns,1169
2024,20119,7,2,laborables,1370
2024,20119,7,3,divendres,1316
2024,20119,7,4,dissabte,873
2024,20119,7,5,diumenge,735
2024,20119,8,1,dilluns,965
2024,20119,8,2,laborables,1066
2024,20119,8,3,divendres,1043
2024,20119,8,4,dissabte,803
2024,20119,8,5,diumenge,779
2024,20119,9,1,dilluns,1365
2024,20119,9,2,laborables,1415
2024,20119,9,3,divendres,1424
2024,20119,9,4,dissabte,1057
2024,20119,9,5,diumenge,939
2024,20119,10,1,dilluns,1329
2024,20119,10,2,laborables,1466
2024,20119,10,3,divendres,1520
2024,20119,10,4,dissabte,1008
2024,20119,10,5,diumenge,931
2024,20119,11,1,dilluns,1207
2024,20119,11,2,laborables,1410
2024,20119,11,3,divendres,1450
2024,20119,11,4,dissabte,1042
2024,20119,11,5,diumenge,875
2024,20119,12,1,dilluns,1129
2024,20119,12,2,laborables,1177
2024,20119,12,3,divendres,1142
2024,20119,12,4,dissabte,869
2024,20119,12,5,diumenge,724
2024,2012,1,1,dilluns,10414
2024,2012,1,2,laborables,10574
2024,2012,1,3,divendres,11039
2024,2012,1,4,dissabte,9794
2024,2012,1,5,diumenge,7737
2024,2012,2,1,dilluns,10725
2024,2012,2,2,laborables,10832
2024,2012,2,3,divendres,10667
2024,2012,2,4,dissabte,9630
2024,2012,2,5,diumenge,7671
2024,2012,3,1,dilluns,Mesura no disponible
2024,2012,3,2,laborables,Mesura no disponible
2024,2012,3,3,divendres,Mesura no disponible
2024,2012,3,4,dissabte,Mesura no disponible
2024,2012,3,5,diumenge,Mesura no disponible
2024,2012,4,1,dilluns,8672
2024,2012,4,2,laborables,8575
2024,2012,4,3,divendres,8731
2024,2012,4,4,dissabte,7813
2024,2012,4,5,diumenge,6223
2024,2012,5,1,dilluns,8478
2024,2012,5,2,laborables,8757
2024,2012,5,3,divendres,9073
2024,2012,5,4,dissabte,7786
2024,2012,5,5,diumenge,6166
2024,2012,6,1,dilluns,8250
2024,2012,6,2,laborables,8708
2024,2012,6,3,divendres,9138
2024,2012,6,4,dissabte,7536
2024,2012,6,5,diumenge,6082
2024,2012,7,1,dilluns,8778
2024,2012,7,2,laborables,8937
2024,2012,7,3,divendres,9297
2024,2012,7,4,dissabte,6862
2024,2012,7,5,diumenge,5589
2024,2012,8,1,dilluns,6849
2024,2012,8,2,laborables,7202
2024,2012,8,3,divendres,7261
2024,2012,8,4,dissabte,5953
2024,2012,8,5,diumenge,4880
2024,2012,9,1,dilluns,7915
2024,2012,9,2,laborables,8811
2024,2012,9,3,divendres,9517
2024,2012,9,4,dissabte,7621
2024,2012,9,5,diumenge,5859
2024,2012,10,1,dilluns,Mesura no disponible
2024,2012,10,2,laborables,Mesura no disponible
2024,2012,10,3,divendres,Mesura no disponible
2024,2012,10,4,dissabte,Mesura no disponible
2024,2012,10,5,diumenge,Mesura no disponible
2024,2012,11,1,dilluns,Mesura no disponible
2024,2012,11,2,laborables,Mesura no disponible
2024,2012,11,3,divendres,Mesura no disponible
2024,2012,11,4,dissabte,Mesura no disponible
2024,2012,11,5,diumenge,Mesura no disponible
2024,2012,12,1,dilluns,Mesura no disponible
2024,2012,12,2,laborables,Mesura no disponible
2024,2012,12,3,divendres,Mesura no disponible
2024,2012,12,4,dissabte,Mesura no disponible
2024,2012,12,5,diumenge,Mesura no disponible
2024,20120,1,1,dilluns,989
2024,20120,1,2,laborables,960
2024,20120,1,3,divendres,833
2024,20120,1,4,dissabte,819
2024,20120,1,5,diumenge,505
2024,20120,2,1,dilluns,1063
2024,20120,2,2,laborables,1177
2024,20120,2,3,divendres,1071
2024,20120,2,4,dissabte,779
2024,20120,2,5,diumenge,704
2024,20120,3,1,dilluns,955
2024,20120,3,2,laborables,1128
2024,20120,3,3,divendres,1174
2024,20120,3,4,dissabte,730
2024,20120,3,5,diumenge,605
2024,20120,4,1,dilluns,763
2024,20120,4,2,laborables,1137
2024,20120,4,3,divendres,1114
2024,20120,4,4,dissabte,752
2024,20120,4,5,diumenge,611
2024,20120,5,1,dilluns,1052
2024,20120,5,2,laborables,1114
2024,20120,5,3,divendres,1112
2024,20120,5,4,dissabte,756
2024,20120,5,5,diumenge,672
2024,20120,6,1,dilluns,1004
2024,20120,6,2,laborables,1077
2024,20120,6,3,divendres,1097
2024,20120,6,4,dissabte,774
2024,20120,6,5,diumenge,600
2024,20120,7,1,dilluns,949
2024,20120,7,2,laborables,1094
2024,20120,7,3,divendres,1036
2024,20120,7,4,dissabte,719
2024,20120,7,5,diumenge,593
2024,20120,8,1,dilluns,810
2024,20120,8,2,laborables,899
2024,20120,8,3,divendres,876
2024,20120,8,4,dissabte,680
2024,20120,8,5,diumenge,681
2024,20120,9,1,dilluns,1088
2024,20120,9,2,laborables,1132
2024,20120,9,3,divendres,1127
2024,20120,9,4,dissabte,854
2024,20120,9,5,diumenge,781
2024,20120,10,1,dilluns,1066
2024,20120,10,2,laborables,1192
2024,20120,10,3,divendres,1206
2024,20120,10,4,dissabte,802
2024,20120,10,5,diumenge,772
2024,20120,11,1,dilluns,966
2024,20120,11,2,laborables,1142
2024,20120,11,3,divendres,1136
2024,20120,11,4,dissabte,846
2024,20120,11,5,diumenge,738
2024,20120,12,1,dilluns,890
2024,20120,12,2,laborables,942
2024,20120,12,3,divendres,897
2024,20120,12,4,dissabte,682
2024,20120,12,5,diumenge,596
2024,20121,1,1,dilluns,899
2024,20121,1,2,laborables,1191
2024,20121,1,3,divendres,1062
2024,20121,1,4,dissabte,453
2024,20121,1,5,diumenge,499
2024,20121,2,1,dilluns,1218
2024,20121,2,2,laborables,1509
2024,20121,2,3,divendres,1422
2024,20121,2,4,dissabte,1035
2024,20121,2,5,diumenge,925
2024,20121,3,1,dilluns,1389
2024,20121,3,2,laborables,1550
2024,20121,3,3,divendres,1642
2024,20121,3,4,dissabte,979
2024,20121,3,5,diumenge,792
2024,20121,4,1,dilluns,1093
2024,20121,4,2,laborables,1569
2024,20121,4,3,divendres,1593
2024,20121,4,4,dissabte,1014
2024,20121,4,5,diumenge,860
2024,20121,5,1,dilluns,1514
2024,20121,5,2,laborables,1597
2024,20121,5,3,divendres,1616
2024,20121,5,4,dissabte,1064
2024,20121,5,5,diumenge,935
2024,20121,6,1,dilluns,1506
2024,20121,6,2,laborables,1561
2024,20121,6,3,divendres,1603
2024,20121,6,4,dissabte,1040
2024,20121,6,5,diumenge,892
2024,20121,7,1,dilluns,1307
2024,20121,7,2,laborables,1521
2024,20121,7,3,divendres,1495
2024,20121,7,4,dissabte,972
2024,20121,7,5,diumenge,915
2024,20121,8,1,dilluns,1109
2024,20121,8,2,laborables,1195
2024,20121,8,3,divendres,1133
2024,20121,8,4,dissabte,889
2024,20121,8,5,diumenge,853
2024,20121,9,1,dilluns,1543
2024,20121,9,2,laborables,1604
2024,20121,9,3,divendres,1587
2024,20121,9,4,dissabte,1124
2024,20121,9,5,diumenge,1049
2024,20121,10,1,dilluns,1569
2024,20121,10,2,laborables,1636
2024,20121,10,3,divendres,1739
2024,20121,10,4,dissabte,1108
2024,20121,10,5,diumenge,1043
2024,20121,11,1,dilluns,1406
2024,20121,11,2,laborables,1550
2024,20121,11,3,divendres,1675
2024,20121,11,4,dissabte,1217
2024,20121,11,5,diumenge,998
2024,20121,12,1,dilluns,1380
2024,20121,12,2,laborables,1388
2024,20121,12,3,divendres,1432
2024,20121,12,4,dissabte,1048
2024,20121,12,5,diumenge,890
2024,20122,1,1,dilluns,1332
2024,20122,1,2,laborables,1321
2024,20122,1,3,divendres,1222
2024,20122,1,4,dissabte,1088
2024,20122,1,5,diumenge,689
2024,20122,2,1,dilluns,1411
2024,20122,2,2,laborables,1535
2024,20122,2,3,divendres,1463
2024,20122,2,4,dissabte,1030
2024,20122,2,5,diumenge,909
2024,20122,3,1,dilluns,1310
2024,20122,3,2,laborables,1505
2024,20122,3,3,divendres,1609
2024,20122,3,4,dissabte,962
2024,20122,3,5,diumenge,802
2024,20122,4,1,dilluns,1136
2024,20122,4,2,laborables,1575
2024,20122,4,3,divendres,1585
2024,20122,4,4,dissabte,1062
2024,20122,4,5,diumenge,898
2024,20122,5,1,dilluns,1541
2024,20122,5,2,laborables,1639
2024,20122,5,3,divendres,1639
2024,20122,5,4,dissabte,1073
2024,20122,5,5,diumenge,969
2024,20122,6,1,dilluns,1560
2024,20122,6,2,laborables,1619
2024,20122,6,3,divendres,1637
2024,20122,6,4,dissabte,1089
2024,20122,6,5,diumenge,914
2024,20122,7,1,dilluns,1386
2024,20122,7,2,laborables,1580
2024,20122,7,3,divendres,1528
2024,20122,7,4,dissabte,1028
2024,20122,7,5,diumenge,945
2024,20122,8,1,dilluns,1144
2024,20122,8,2,laborables,1255
2024,20122,8,3,divendres,1216
2024,20122,8,4,dissabte,938
2024,20122,8,5,diumenge,889
2024,20122,9,1,dilluns,1609
2024,20122,9,2,laborables,1656
2024,20122,9,3,divendres,1636
2024,20122,9,4,dissabte,1200
2024,20122,9,5,diumenge,1113
2024,20122,10,1,dilluns,1576
2024,20122,10,2,laborables,1706
2024,20122,10,3,divendres,1806
2024,20122,10,4,dissabte,1187
2024,20122,10,5,diumenge,1107
2024,20122,11,1,dilluns,1455
2024,20122,11,2,laborables,1690
2024,20122,11,3,divendres,1735
2024,20122,11,4,dissabte,1285
2024,20122,11,5,diumenge,1062
2024,20122,12,1,dilluns,1401
2024,20122,12,2,laborables,1439
2024,20122,12,3,divendres,1457
2024,20122,12,4,dissabte,1058
2024,20122,12,5,diumenge,898
2024,20123,1,1,dilluns,950
2024,20123,1,2,laborables,975
2024,20123,1,3,divendres,916
2024,20123,1,4,dissabte,760
2024,20123,1,5,diumenge,478
2024,20123,2,1,dilluns,1068
2024,20123,2,2,laborables,1230
2024,20123,2,3,divendres,1149
2024,20123,2,4,dissabte,767
2024,20123,2,5,diumenge,665
2024,20123,3,1,dilluns,1010
2024,20123,3,2,laborables,1173
2024,20123,3,3,divendres,1140
2024,20123,3,4,dissabte,713
2024,20123,3,5,diumenge,595
2024,20123,4,1,dilluns,818
2024,20123,4,2,laborables,1198
2024,20123,4,3,divendres,1203
2024,20123,4,4,dissabte,737
2024,20123,4,5,diumenge,604
2024,20123,5,1,dilluns,1122
2024,20123,5,2,laborables,1190
2024,20123,5,3,divendres,1216
2024,20123,5,4,dissabte,793
2024,20123,5,5,diumenge,719
2024,20123,6,1,dilluns,1111
2024,20123,6,2,laborables,1163
2024,20123,6,3,divendres,1101
2024,20123,6,4,dissabte,628
2024,20123,6,5,diumenge,559
2024,20123,7,1,dilluns,649
2024,20123,7,2,laborables,800
2024,20123,7,3,divendres,884
2024,20123,7,4,dissabte,492
2024,20123,7,5,diumenge,534
2024,20123,8,1,dilluns,410
2024,20123,8,2,laborables,527
2024,20123,8,3,divendres,467
2024,20123,8,4,dissabte,205
2024,20123,8,5,diumenge,237
2024,20123,9,1,dilluns,1074
2024,20123,9,2,laborables,1136
2024,20123,9,3,divendres,1208
2024,20123,9,4,dissabte,754
2024,20123,9,5,diumenge,775
2024,20123,10,1,dilluns,1125
2024,20123,10,2,laborables,1232
2024,20123,10,3,divendres,1303
2024,20123,10,4,dissabte,873
2024,20123,10,5,diumenge,789
2024,20123,11,1,dilluns,1106
2024,20123,11,2,laborables,1238
2024,20123,11,3,divendres,1259
2024,20123,11,4,dissabte,885
2024,20123,11,5,diumenge,744
2024,20123,12,1,dilluns,1046
2024,20123,12,2,laborables,1040
2024,20123,12,3,divendres,994
2024,20123,12,4,dissabte,797
2024,20123,12,5,diumenge,666
2024,20124,1,1,dilluns,749
2024,20124,1,2,laborables,774
2024,20124,1,3,divendres,700
2024,20124,1,4,dissabte,617
2024,20124,1,5,diumenge,396
2024,20124,2,1,dilluns,859
2024,20124,2,2,laborables,980
2024,20124,2,3,divendres,889
2024,20124,2,4,dissabte,601
2024,20124,2,5,diumenge,552
2024,20124,3,1,dilluns,789
2024,20124,3,2,laborables,922
2024,20124,3,3,divendres,971
2024,20124,3,4,dissabte,595
2024,20124,3,5,diumenge,496
2024,20124,4,1,dilluns,622
2024,20124,4,2,laborables,916
2024,20124,4,3,divendres,878
2024,20124,4,4,dissabte,629
2024,20124,4,5,diumenge,528
2024,20124,5,1,dilluns,890
2024,20124,5,2,laborables,938
2024,20124,5,3,divendres,965
2024,20124,5,4,dissabte,650
2024,20124,5,5,diumenge,600
2024,20124,6,1,dilluns,874
2024,20124,6,2,laborables,901
2024,20124,6,3,divendres,944
2024,20124,6,4,dissabte,604
2024,20124,6,5,diumenge,557
2024,20124,7,1,dilluns,779
2024,20124,7,2,laborables,877
2024,20124,7,3,divendres,870
2024,20124,7,4,dissabte,605
2024,20124,7,5,diumenge,579
2024,20124,8,1,dilluns,673
2024,20124,8,2,laborables,736
2024,20124,8,3,divendres,717
2024,20124,8,4,dissabte,600
2024,20124,8,5,diumenge,567
2024,20124,9,1,dilluns,921
2024,20124,9,2,laborables,931
2024,20124,9,3,divendres,929
2024,20124,9,4,dissabte,672
2024,20124,9,5,diumenge,663
2024,20124,10,1,dilluns,899
2024,20124,10,2,laborables,986
2024,20124,10,3,divendres,1043
2024,20124,10,4,dissabte,704
2024,20124,10,5,diumenge,656
2024,20124,11,1,dilluns,844
2024,20124,11,2,laborables,942
2024,20124,11,3,divendres,967
2024,20124,11,4,dissabte,711
2024,20124,11,5,diumenge,619
2024,20124,12,1,dilluns,810
2024,20124,12,2,laborables,804
2024,20124,12,3,divendres,835
2024,20124,12,4,dissabte,644
2024,20124,12,5,diumenge,546
2024,20125,1,1,dilluns,287
2024,20125,1,2,laborables,285
2024,20125,1,3,divendres,285
2024,20125,1,4,dissabte,260
2024,20125,1,5,diumenge,226
2024,20125,2,1,dilluns,309
2024,20125,2,2,laborables,340
2024,20125,2,3,divendres,325
2024,20125,2,4,dissabte,273
2024,20125,2,5,diumenge,245
2024,20125,3,1,dilluns,272
2024,20125,3,2,laborables,310
2024,20125,3,3,divendres,335
2024,20125,3,4,dissabte,229
2024,20125,3,5,diumenge,159
2024,20125,4,1,dilluns,236
2024,20125,4,2,laborables,349
2024,20125,4,3,divendres,384
2024,20125,4,4,dissabte,310
2024,20125,4,5,diumenge,249
2024,20125,5,1,dilluns,335
2024,20125,5,2,laborables,345
2024,20125,5,3,divendres,370
2024,20125,5,4,dissabte,301
2024,20125,5,5,diumenge,280
2024,20125,6,1,dilluns,316
2024,20125,6,2,laborables,360
2024,20125,6,3,divendres,337
2024,20125,6,4,dissabte,271
2024,20125,6,5,diumenge,276
2024,20125,7,1,dilluns,289
2024,20125,7,2,laborables,345
2024,20125,7,3,divendres,297
2024,20125,7,4,dissabte,211
2024,20125,7,5,diumenge,235
2024,20125,8,1,dilluns,230
2024,20125,8,2,laborables,242
2024,20125,8,3,divendres,218
2024,20125,8,4,dissabte,189
2024,20125,8,5,diumenge,182
2024,20125,9,1,dilluns,385
2024,20125,9,2,laborables,357
2024,20125,9,3,divendres,352
2024,20125,9,4,dissabte,305
2024,20125,9,5,diumenge,287
2024,20125,10,1,dilluns,365
2024,20125,10,2,laborables,372
2024,20125,10,3,divendres,445
2024,20125,10,4,dissabte,261
2024,20125,10,5,diumenge,272
2024,20125,11,1,dilluns,322
2024,20125,11,2,laborables,363
2024,20125,11,3,divendres,414
2024,20125,11,4,dissabte,303
2024,20125,11,5,diumenge,247
2024,20125,12,1,dilluns,327
2024,20125,12,2,laborables,313
2024,20125,12,3,divendres,308
2024,20125,12,4,dissabte,276
2024,20125,12,5,diumenge,222
2024,20126,1,1,dilluns,372
2024,20126,1,2,laborables,379
2024,20126,1,3,divendres,341
2024,20126,1,4,dissabte,323
2024,20126,1,5,diumenge,242
2024,20126,2,1,dilluns,420
2024,20126,2,2,laborables,465
2024,20126,2,3,divendres,448
2024,20126,2,4,dissabte,343
2024,20126,2,5,diumenge,316
2024,20126,3,1,dilluns,379
2024,20126,3,2,laborables,422
2024,20126,3,3,divendres,471
2024,20126,3,4,dissabte,304
2024,20126,3,5,diumenge,248
2024,20126,4,1,dilluns,339
2024,20126,4,2,laborables,460
2024,20126,4,3,divendres,486
2024,20126,4,4,dissabte,392
2024,20126,4,5,diumenge,313
2024,20126,5,1,dilluns,395
2024,20126,5,2,laborables,441
2024,20126,5,3,divendres,487
2024,20126,5,4,dissabte,353
2024,20126,5,5,diumenge,343
2024,20126,6,1,dilluns,444
2024,20126,6,2,laborables,463
2024,20126,6,3,divendres,400
2024,20126,6,4,dissabte,315
2024,20126,6,5,diumenge,337
2024,20126,7,1,dilluns,387
2024,20126,7,2,laborables,434
2024,20126,7,3,divendres,394
2024,20126,7,4,dissabte,277
2024,20126,7,5,diumenge,292
2024,20126,8,1,dilluns,294
2024,20126,8,2,laborables,310
2024,20126,8,3,divendres,288
2024,20126,8,4,dissabte,248
2024,20126,8,5,diumenge,229
2024,20126,9,1,dilluns,471
2024,20126,9,2,laborables,473
2024,20126,9,3,divendres,468
2024,20126,9,4,dissabte,357
2024,20126,9,5,diumenge,341
2024,20126,10,1,dilluns,481
2024,20126,10,2,laborables,509
2024,20126,10,3,divendres,545
2024,20126,10,4,dissabte,334
2024,20126,10,5,diumenge,343
2024,20126,11,1,dilluns,452
2024,20126,11,2,laborables,503
2024,20126,11,3,divendres,524
2024,20126,11,4,dissabte,357
2024,20126,11,5,diumenge,322
2024,20126,12,1,dilluns,410
2024,20126,12,2,laborables,411
2024,20126,12,3,divendres,393
2024,20126,12,4,dissabte,329
2024,20126,12,5,diumenge,276
2024,20127,1,1,dilluns,141
2024,20127,1,2,laborables,134
2024,20127,1,3,divendres,124
2024,20127,1,4,dissabte,89
2024,20127,1,5,diumenge,69
2024,20127,2,1,dilluns,153
2024,20127,2,2,laborables,172
2024,20127,2,3,divendres,148
2024,20127,2,4,dissabte,105
2024,20127,2,5,diumenge,97
2024,20127,3,1,dilluns,150
2024,20127,3,2,laborables,159
2024,20127,3,3,divendres,166
2024,20127,3,4,dissabte,90
2024,20127,3,5,diumenge,82
2024,20127,4,1,dilluns,128
2024,20127,4,2,laborables,186
2024,20127,4,3,divendres,190
2024,20127,4,4,dissabte,119
2024,20127,4,5,diumenge,110
2024,20127,5,1,dilluns,163
2024,20127,5,2,laborables,185
2024,20127,5,3,divendres,198
2024,20127,5,4,dissabte,122
2024,20127,5,5,diumenge,125
2024,20127,6,1,dilluns,156
2024,20127,6,2,laborables,190
2024,20127,6,3,divendres,189
2024,20127,6,4,dissabte,125
2024,20127,6,5,diumenge,130
2024,20127,7,1,dilluns,155
2024,20127,7,2,laborables,187
2024,20127,7,3,divendres,193
2024,20127,7,4,dissabte,114
2024,20127,7,5,diumenge,113
2024,20127,8,1,dilluns,127
2024,20127,8,2,laborables,128
2024,20127,8,3,divendres,119
2024,20127,8,4,dissabte,94
2024,20127,8,5,diumenge,86
2024,20127,9,1,dilluns,205
2024,20127,9,2,laborables,197
2024,20127,9,3,divendres,202
2024,20127,9,4,dissabte,140
2024,20127,9,5,diumenge,153
2024,20127,10,1,dilluns,192
2024,20127,10,2,laborables,214
2024,20127,10,3,divendres,234
2024,20127,10,4,dissabte,148
2024,20127,10,5,diumenge,157
2024,20127,11,1,dilluns,181
2024,20127,11,2,laborables,218
2024,20127,11,3,divendres,217
2024,20127,11,4,dissabte,141
2024,20127,11,5,diumenge,154
2024,20127,12,1,dilluns,174
2024,20127,12,2,laborables,193
2024,20127,12,3,divendres,192
2024,20127,12,4,dissabte,134
2024,20127,12,5,diumenge,117
2024,20128,1,1,dilluns,213
2024,20128,1,2,laborables,185
2024,20128,1,3,divendres,155
2024,20128,1,4,dissabte,120
2024,20128,1,5,diumenge,111
2024,20128,2,1,dilluns,193
2024,20128,2,2,laborables,215
2024,20128,2,3,divendres,175
2024,20128,2,4,dissabte,126
2024,20128,2,5,diumenge,116
2024,20128,3,1,dilluns,182
2024,20128,3,2,laborables,202
2024,20128,3,3,divendres,200
2024,20128,3,4,dissabte,108
2024,20128,3,5,diumenge,88
2024,20128,4,1,dilluns,173
2024,20128,4,2,laborables,242
2024,20128,4,3,divendres,236
2024,20128,4,4,dissabte,157
2024,20128,4,5,diumenge,156
2024,20128,5,1,dilluns,242
2024,20128,5,2,laborables,254
2024,20128,5,3,divendres,261
2024,20128,5,4,dissabte,151
2024,20128,5,5,diumenge,191
2024,20128,6,1,dilluns,225
2024,20128,6,2,laborables,248
2024,20128,6,3,divendres,255
2024,20128,6,4,dissabte,182
2024,20128,6,5,diumenge,194
2024,20128,7,1,dilluns,220
2024,20128,7,2,laborables,261
2024,20128,7,3,divendres,248
2024,20128,7,4,dissabte,166
2024,20128,7,5,diumenge,175
2024,20128,8,1,dilluns,174
2024,20128,8,2,laborables,169
2024,20128,8,3,divendres,164
2024,20128,8,4,dissabte,124
2024,20128,8,5,diumenge,126
2024,20128,9,1,dilluns,261
2024,20128,9,2,laborables,260
2024,20128,9,3,divendres,258
2024,20128,9,4,dissabte,210
2024,20128,9,5,diumenge,208
2024,20128,10,1,dilluns,270
2024,20128,10,2,laborables,304
2024,20128,10,3,divendres,302
2024,20128,10,4,dissabte,212
2024,20128,10,5,diumenge,221
2024,20128,11,1,dilluns,242
2024,20128,11,2,laborables,289
2024,20128,11,3,divendres,312
2024,20128,11,4,dissabte,197
2024,20128,11,5,diumenge,205
2024,20128,12,1,dilluns,243
2024,20128,12,2,laborables,260
2024,20128,12,3,divendres,234
2024,20128,12,4,dissabte,177
2024,20128,12,5,diumenge,172
2024,20129,1,1,dilluns,386
2024,20129,1,2,laborables,348
2024,20129,1,3,divendres,283
2024,20129,1,4,dissabte,221
2024,20129,1,5,diumenge,188
2024,20129,2,1,dilluns,383
2024,20129,2,2,laborables,393
2024,20129,2,3,divendres,319
2024,20129,2,4,dissabte,204
2024,20129,2,5,diumenge,196
2024,20129,3,1,dilluns,323
2024,20129,3,2,laborables,347
2024,20129,3,3,divendres,344
2024,20129,3,4,dissabte,177
2024,20129,3,5,diumenge,143
2024,20129,4,1,dilluns,302
2024,20129,4,2,laborables,432
2024,20129,4,3,divendres,421
2024,20129,4,4,dissabte,266
2024,20129,4,5,diumenge,257
2024,20129,5,1,dilluns,428
2024,20129,5,2,laborables,461
2024,20129,5,3,divendres,462
2024,20129,5,4,dissabte,291
2024,20129,5,5,diumenge,316
2024,20129,6,1,dilluns,430
2024,20129,6,2,laborables,436
2024,20129,6,3,divendres,423
2024,20129,6,4,dissabte,269
2024,20129,6,5,diumenge,293
